id,text
common_voice_da_32175795,"og jeg løsnede Baandet, lod den flagre bort - hjem til Faderen."
common_voice_da_32175796,"gentog han, ja hver nat kommer han, hyler og kvæler mig."
common_voice_da_32175797,Da var jeg enogtyve år
common_voice_da_32175798,Hvad skal jeg så nede i træet spurgte soldaten
common_voice_da_32175799,Der var så dejligt ude på landet.
common_voice_da_32178562,"Det er jo en dejlig mand, du får"
common_voice_da_32178563,"Det er egentligt en historie i to dele, vi her kommer med."
common_voice_da_32178564,Hvad har du nu fundet!
common_voice_da_32178565,"Dette svar var justitsråden nok, titlen svarede her til dragten"
common_voice_da_32178566,"sagde moderen, han gør jo ingen noget!"
common_voice_da_32178567,Jeg er jo ikke kristnet!
common_voice_da_32178568,"Danse gjorde hun og danse måtte hun, lige ud i den mørke skov."
common_voice_da_32178569,"Hun så ret anselig ud, idet hun rettede sin ryg."
common_voice_da_32178570,Og der var ordentlig vinter ude på landet
common_voice_da_32178571,Du skulle ikke se så meget på mig
common_voice_da_32179359,De brød ud i blomst
common_voice_da_32179360,"Jeg siger dig, hun duede!"
common_voice_da_32179361,Op til denne var endnu en rest af gårdens oprindelige gamle have.
common_voice_da_32179362,Ja der er kommet en ny!
common_voice_da_32179363,"Ingen har dog en skønnere skik, end vi grækere"
common_voice_da_32179369,Jeg trænger til sol og varme
common_voice_da_32179370,Hvorfor fik han guldsko?
common_voice_da_32179371,"Æbletræet skal jeg knække og brække, rykke op med rod"
common_voice_da_32179372,"Hun fryser ihjel, om hun ikke er det, uhuh"
common_voice_da_32179373,jo han fik rigtignok følgeskab!
common_voice_da_32179379,"Det var nedskrevet det hele, havde han sagt, flaben!"
common_voice_da_32179380,"sagde skyggen, og du går i arrest!"
common_voice_da_32179381,"den strunkeste af dem alle gik levende om herinde, hun kaldtes Mette Mogens."
common_voice_da_32179382,"Nu lød melodier fra det første bal, en menuet og molinaski."
common_voice_da_32179383,"Sig mig, hvem du omgås, så skal jeg sige dig, hvem du er"
common_voice_da_32179399,"Sara vågede, plejede, arbejdede, mild og from, en velsignelse i det fattige hus."
common_voice_da_32179400,Er dine tanker endnu til mig - ja evig og altid
common_voice_da_32179401,"det lille fartøj med årer var mærke for, at her lå byen Århus."
common_voice_da_32179402,Nu var det nok bedst at komme hjem
common_voice_da_32179403,"der må have været noget i vandet, for mig var det vist ikke!"
common_voice_da_32179404,De vises sten Eventyr
common_voice_da_32179405,"Det er et fornemt sted, men her er ikke meget at æde."
common_voice_da_32179406,"Moppen havde hun sat på gulvet, mens hun skrev, og han knurrede"
common_voice_da_32179407,"Men han har jo ikke noget på, råbte til sidst hele folket"
common_voice_da_32179408,"Og der gik åringer, – ikke mange, men lange, syntes Ib."
common_voice_da_32179409,Ja det var vanskeligt at hitte på
common_voice_da_32179410,"Tillader de nu, jeg galer"
common_voice_da_32179411,Mellem biblens blade lå det gemt
common_voice_da_32179412,Men Margrethe svarede slet ikke.
common_voice_da_32179413,Her ned sank lille inger
common_voice_da_32179419,Men hvorledes var overgangen hvor levede man og hvorledes i himlen deroppe
common_voice_da_32179420,"men man lærer ikke Noget, der kan bringe Suppe af en Pølsepind."
common_voice_da_32179421,Det havde jeg aldrig troet
common_voice_da_32179422,Nu kan der rigtignok blive bestilt noget!
common_voice_da_32179423,Det er en mageløs plantepragt
common_voice_da_32179743,Nej det er dog alt for galt
common_voice_da_32179744,Hvor det må være en stor fornøjelse
common_voice_da_32179745,Lad være at komme mig så nær!
common_voice_da_32179746,"Sandheden er ikke altid behagelig, men Sandheden er det Høieste!"
common_voice_da_32179747,Bussen er aflyst
common_voice_da_32179748,"dueslaget faldt sammen, og stæren byggede der."
common_voice_da_32179749,De var ganske glade ved at kunne sige.
common_voice_da_32179750,"Naa, det er godt!"
common_voice_da_32179751,"Sent var det på efteråret, med regn og rusk."
common_voice_da_32179752,Hans fribrev stod skrevet der med skinnende isstykker.
common_voice_da_32179753,»I vor Rede ved Vildmosen!
common_voice_da_32179754,"og alle hoffolkene skændte og mente, at nattergalen var et højst utaknemmeligt dyr."
common_voice_da_32179755,Ib tændte en svovlstik
common_voice_da_32179756,og den fremmede drejede sig og skyggen drejede sig også.
common_voice_da_32179757,"hun havde Reisning og Kneisning, var som Moderen skjør af Stilk."
common_voice_da_32179758,Men Døden er jo den dejligste Ole Lukøje!
common_voice_da_32179759,"og bliv aldrig du en drukkenbolt, men det bliver du nok!"
common_voice_da_32179760,Og hen over marken kom en hel skare børn.
common_voice_da_32179761,Tårerne rullede ned over hendes kinder
common_voice_da_32179762,Hvor har du fået hende?
common_voice_da_32179763,Det er ganske morsomt at have sådanne lystige naboer
common_voice_da_32179764,"Siden, da emil fik kald ved assens, blev vi gift"
common_voice_da_32179765,"Du har ingen ting at bestille, derfor kommer de nykker over dig!"
common_voice_da_32179766,Du er tidligt på den
common_voice_da_32179767,"sagde nissen, slik væk!"
common_voice_da_32179771,og så sad den rank og havde mange tanker.
common_voice_da_32179772,Jeg finder nu ingenting kjønt her
common_voice_da_32179773,Da kom der i det samme to små drenge ud af haven
common_voice_da_32179774,Han var jo det gode hoved!
common_voice_da_32179775,lad os blive ved at være interessante for os selv!
common_voice_da_32179778,"Hvor længe vi var fangne, det ved jeg ikke"
common_voice_da_32179779,Hvor du er frisk og skær
common_voice_da_32179780,bladene faldt af træerne.
common_voice_da_32179781,I de forunderligste skikkelser viste de sig og glimrede som diamanter
common_voice_da_32179782,"der lå de, for de var tunge i livet."
common_voice_da_32179793,Du har løst vor tunge!
common_voice_da_32179794,"Er det mig selv, jeg seer i det dybe vand"
common_voice_da_32179795,"Vor jord drejede sig i den tynde luft, by syntes tæt ved by"
common_voice_da_32179796,Der kommer du aldrig ind
common_voice_da_32179797,Har I vundet en ambe i lotteriet?
common_voice_da_32180450,Min gamle stakkels bedstemoder!
common_voice_da_32180451,Så kommer han frem og slår så det høres i alle verdens lande
common_voice_da_32180452,"Ja hun havde jo rigtignok haft tøfler på, da hun kom hjemme fra"
common_voice_da_32180453,Og hvad var dyret hos mig!
common_voice_da_32180454,"Da han vel var borte, kaldte min madmoder mig ind for sig"
common_voice_da_32181289,"Stor, alvorlig og mørk var den hele natur rundt om"
common_voice_da_32181290,"« sagde Storkemoder, »det giver kun Ungerne Lyster, som ikke kunne tilfredsstilles!"
common_voice_da_32181291,Alle skikkelser sås mere eller mindre formummede
common_voice_da_32181292,"Læs det højt, at jeg kan høre om De forstår min skrift."
common_voice_da_32181293,Jeg var selv inde at se det!
common_voice_da_32181906,"den enes kjortel var rød, den andens var blå, den tredjes ganske hvid."
common_voice_da_32181907,"sagde polypperne, så ses den ting måske bedre, om så behøves."
common_voice_da_32181908,Det kan ikke forslå
common_voice_da_32181909,Hans stivhed og stridighed gik en dag ud over moderens nye silkekjole.
common_voice_da_32181910,Og det var lidt bedre med vaskekonen.
common_voice_da_32181922,"Og hvem var min fader? ja, det kommer nu ikke humøret ved!"
common_voice_da_32181923,Det er løjerligt fordelt!
common_voice_da_32181924,"Peiter, Peter og Peer Eventyr"
common_voice_da_32181925,De føiter for meget
common_voice_da_32181926,"smelte i Gulddigelen, og der kommer dog ikke Guld."
common_voice_da_32188842,"hun veed jo ikke, hvad hun gjør."
common_voice_da_32188843,"lød en stemme tæt ved, det var barnets gode engel."
common_voice_da_32188844,Vorherre lader din bedste drøm blive opfyldt
common_voice_da_32188845,"Først var jeg poet, nu en lærke"
common_voice_da_32188846,Nej lad være med det!
common_voice_da_32188877,Hvad skal jeg da gøre for at komme i levebrød ved poesien?
common_voice_da_32188878,"det var også en dejlig aften, vejret stille og klart."
common_voice_da_32188879,Den er noget tynd!
common_voice_da_32188880,Kejserens hest fik guldsko.
common_voice_da_32188881,"Men ovenfor blomstrer nye roser, ovenfor synger nattergalen, og orglet spiller"
common_voice_da_32200035,De skulle have lidt nyt
common_voice_da_32200036,fruen på gården havde rost og købt dem.
common_voice_da_32200037,Det er en pige med anlæg
common_voice_da_32200038,Jeg har det fra gårdskarlen.
common_voice_da_32200039,og så fløj de.
common_voice_da_32200040,"man kunne for hver dag se, at den tog til."
common_voice_da_32200041,"sagde han, om jeg så skal gå til verdens ende!"
common_voice_da_32200042,- Men derved var han noget.
common_voice_da_32200043,"Og træet, der altid voksede, fornam at dets rødder løsnede sig fra jorden."
common_voice_da_32200044,Det er et dejligt træ!
common_voice_da_32214267,Der er måde med
common_voice_da_32214268,Lad ikke mit barn blive en kristen!
common_voice_da_32214269,Verden gik sin gang og knud sin
common_voice_da_32214270,"Peter var den, der for lange tider havde gjort ham umulig i skolen?"
common_voice_da_32214271,Jeg kan ikke holde det ud!
common_voice_da_32214290,"flyv, flyv, om du kan!"
common_voice_da_32214291,"Der har du et lys til, min lille ven!"
common_voice_da_32214293,Det er noget kedeligt noget
common_voice_da_32214331,"sagde den unge mand, nu hører jeg ikke mere!"
common_voice_da_32214333,"Kisserup, navnet gør ikke til sagen, var søskendebarn og i besøg hos gartnerens."
common_voice_da_32214334,"De fattige små, hvor lykkeligt de leger"
common_voice_da_32214335,"sagde Grøftegraverens Kone, Du er tyk og fed!"
common_voice_da_32214336,Det er meget agtværdigt tænkt
common_voice_da_32214353,Men seminaristen sad hos madammen og talte med madammen.
common_voice_da_32214354,Det kan Larsen godt lide!
common_voice_da_32214355,"Hundrede stærke ørne spændtes foran skibet, og således fløj han nu mod solen"
common_voice_da_32214356,sagde det i alle møblerne.
common_voice_da_32214357,"Man skulle tro, han var hugget ud af træ, så stille stod han"
common_voice_da_32219972,"Sneen lå endnu, der frøs is på vandet hver evige nat"
common_voice_da_32219974,"Hendes perle må til, for at kransen kan bindes sammen"
common_voice_da_32219975,"Præsten talte, en salme blev sunget."
common_voice_da_32219976,Der kan hun da ikke blive liggende
common_voice_da_32219977,Det du tror der er din lykke!
common_voice_da_32219978,Der ligger den endnu
common_voice_da_32219979,"Venskab, men heller ikke mere!"
common_voice_da_32219980,nu er vi lige ved ham!
common_voice_da_32219981,Og hvad her er stillet op
common_voice_da_32219982,Dig vil jeg selv have til kone!
common_voice_da_32239793,De kommer måske fra mistbænken!
common_voice_da_32239795,Da åbnede sig Himmeriges port og englen førte den gamle kone ind.
common_voice_da_32239796,"Og høns og kyllinger trådte ind på møddingen, hanen kom med ryttertrin"
common_voice_da_32239798,"han bestilte nok ikke meget, men holdt mange helligdage!"
common_voice_da_32239799,Det har jeg luret mig til og nu har jeg luret igen.
common_voice_da_32249673,Og det knugede mig og tyngede mig
common_voice_da_32249674,"Og manden, som læste i bogen, vendte bladet"
common_voice_da_32249675,"Det er to triller, som ikke er gode at stå på"
common_voice_da_32249676,Den tredje var en lille sort en
common_voice_da_32249677,Den sorte muld var ham det bedste
common_voice_da_32249688,Der fløj en svane hen over det rullende hav.
common_voice_da_32249689,"Så tier jeg, højstærede forening,jeg skylder dem at have deres mening"
common_voice_da_32249690,Menneskene kalder det slags.
common_voice_da_32249692,Nu skal du just se fornøjet ud!
common_voice_da_32249702,Det er en yndig tanke af dig
common_voice_da_32249703,Skarnbassen eventyret eventyr af hans christian andersen h
common_voice_da_32249704,Underligt suser den ned i skorstenen og ind i kaminen
common_voice_da_32249705,Nu var den skipper og skulle ud at sejle
common_voice_da_32249706,"den regnes til det overnaturlige, ved jeg, og dog er jeg meget naturlig."
common_voice_da_32287776,"Det var grueligt at høre, og han sagde det så vist."
common_voice_da_32287778,"Hun drømte så sødt, og mens hun drømte, svandt livet bort"
common_voice_da_32287779,det er ligesom om man lå i en våd grøft!
common_voice_da_32287780,"Jeg hører ikke godt, jeg er syg i dag."
common_voice_da_32287786,Og den røde klokkeblomst
common_voice_da_32287788,Den lille pige hed Karen.
common_voice_da_32287789,"Hvis du var en fisk, hvilken fisk ville du så gerne være?"
common_voice_da_32287791,"Ja, jeg skal sige kejseren, at det behager mig særdeles"
common_voice_da_32287793,– Jeg sidder tålmodig og stille!
common_voice_da_32287798,Jeg skal lære dig versemål!
common_voice_da_32287799,"Du fortæller godt, min dreng!"
common_voice_da_32287801,Sådan har jeg aldrig før tænkt eller følt
common_voice_da_32287803,Hvad var der sket? Hvad der sker så tit.
common_voice_da_32287805,om dagen sov han ved snedronningens fødder.
common_voice_da_32287811,"Hvor han kommer, får man at høre hvad en trompeter er"
common_voice_da_32287812,"Metalsvinet lå ubevægeligt, og det friske væld sprudlede fra munden"
common_voice_da_32287814,Det kommer ikke dig ved
common_voice_da_32287816,Vi har endnu magten!
common_voice_da_32287819,"hver af dem blinkede som et par øjne, så milde, så klare."
common_voice_da_32287836,Den foragtede blomst var en hel profet ved denne lejlighed.
common_voice_da_32287837,"men man måtte jo først belæres af ham, og det var så fornøjeligt."
common_voice_da_32287838,"der stod en bistade ud for døren, meget nyttig!"
common_voice_da_32287839,og skrabe tre gange med det venstre ben.
common_voice_da_32287840,Jo det gør jeg rigtignok
common_voice_da_32288574,Er det at føjte om!
common_voice_da_32288575,Det halve hof var med
common_voice_da_32288576,De kom med røgelse og kostbarheder.
common_voice_da_32288577,livet er det dejligste eventyr!
common_voice_da_32288578,"nå, hvor hun skal smage!"
common_voice_da_32288584,"Det lærer man ikke af at stå på loftet, selv i tyve år"
common_voice_da_32288585,"nu er verden digtet ud, hvad skal jeg kunne digte ind!"
common_voice_da_32288586,"Goddag, - mange tak"
common_voice_da_32288587,Der er ikke noget udenfor!
common_voice_da_32288588,"I hver boble så han lagt et fremtidssyn, skinnende, glimrende."
common_voice_da_32289926,der lærer de visdom.
common_voice_da_32289927,Det kunne jeg have sagt bedre
common_voice_da_32289928,Månen skinnede dejligt klart
common_voice_da_32289929,Men så må du lade dig kalde skygge af alle og enhver
common_voice_da_32289930,Han var højbåren født og han blev højbåren begravet!
common_voice_da_32289941,Det er en dårlig trøst!
common_voice_da_32289942,"Det var østenvinden, han var klædt som en kineser"
common_voice_da_32289943,Vesterport lukkes klokken tolv!
common_voice_da_32289944,Alt er så fornøjeligt
common_voice_da_32289945,Nu skal jeg leve!
common_voice_da_32299228,Sandheden holdt verden sammen
common_voice_da_32299229,"Tepotten lå besvimet på gulvet, det kogende vand løb ud af den."
common_voice_da_32299230,Lad være med det
common_voice_da_32299231,Det vil du aldrig glemme!
common_voice_da_32299232,"Og luften bar talen ud, vidt om."
common_voice_da_32329170,"sagde moderen, sidde som mit barn!"
common_voice_da_32329171,"Ærlige folk var det ægtepar, de havde ikke bedraget lygten for en dråbe"
common_voice_da_32329172,"Gadedrengene stod på tæerne, råbte hurra og peb i fingrene"
common_voice_da_32329173,"svarede Østenvinden, men nu skal vi snart komme der."
common_voice_da_32329174,"Nej, den er ikke!"
common_voice_da_32329175,Nu skal studenten få!
common_voice_da_32329176,Hvad er det jeg siger!
common_voice_da_32329177,"da kunne hun ikke lade være, hun måtte spørge."
common_voice_da_32329178,"det var en stor velsignelse, der i ord var givet de papirer."
common_voice_da_32329179,"vi rider til herregården, hvor vi var i fjor!"
common_voice_da_32329180,Om kun selv for dette legems ulidelige smerter
common_voice_da_32329181,"Hvad jeg havde udtænkt, det er just det rigtige!"
common_voice_da_32329182,Jeg er manden for det utroligste!
common_voice_da_32329183,"To piger kom ind, den ene havde to kulører i huen"
common_voice_da_32329184,Se nu på disse kinesere
common_voice_da_32385549,Det var ingen fornøjelse
common_voice_da_32385550,Den enkelte rejsende kommer frem som en hel karavane
common_voice_da_32385551,Hvor har du fået ham ud!
common_voice_da_32385552,Men hvad er dog det for noget!
common_voice_da_32385553,Her er en familiebegravelse
common_voice_da_32385559,Det er nok at give skæppen fuld
common_voice_da_32385560,"en tyk, våd tåge, så tæt og tung, indhyllede alt."
common_voice_da_32385561,"Men de naboer der, sådan en hel rosenbusk op ad muren, sætter fugtighed"
common_voice_da_32385562,"Et fattigt lig bringes ud af porten, det standser karavanen"
common_voice_da_32385563,"I galop kom i det samme to heste, de skulle vandes"
common_voice_da_32393505,"Hvor jeg mindes hver plet og dens hellige, dybe ensomhed!"
common_voice_da_32393507,Her står jeg endnu!
common_voice_da_32393509,"Han havde søgt for længe, og det skal man ikke."
common_voice_da_32393510,sagde den lille Marie.
common_voice_da_32393512,"de andre småpiger tog eksempel af hende, sølle Rasmus!"
common_voice_da_32806530,"Hvilket billede? – Griffenfeldt, en dansk Prometheus, lænket til Munkholms klippeø."
common_voice_da_32806531,"Det er det, som skal hjælpe jer frem i verden"
common_voice_da_32806532,men pas vel på den lille pige!
common_voice_da_32806533,Den sang om sig og sin familie.
common_voice_da_32806534,det susede i gran og i birk.
common_voice_da_32806535,"Der var det dejligste smør, det fineste brød"
common_voice_da_32806536,Her kommer altid to og to
common_voice_da_32806537,"I den blev hun stille og ligesom eftertænksom, lod sig kalde og føre"
common_voice_da_32806538,"Opofrelse, udholdenhed, alt, som for min egen sjæl, rummer jeg for ham"
common_voice_da_32806539,det er så sørgeligt!
common_voice_da_32806550,"Men han har jo ikke noget på, sagde et lille barn"
common_voice_da_32806551,Nu synger den for os herinde
common_voice_da_32806552,"Da Frederik kom hjem med sin unge kone og hørte det, sagde han."
common_voice_da_32806553,"Engang var hun forlovet, det var med en fattig karl."
common_voice_da_32806554,Ugen efter var den syge første gang oppe i over en time
common_voice_da_32806555,Du er selv en isbjørn
common_voice_da_32806556,"Et lille stykke endnu løb de, så faldt christine og græd"
common_voice_da_32806557,Det er det yndigste jeg har set!
common_voice_da_32806558,Jeg har det fra gårdskarlen
common_voice_da_32806559,Da rejste sig en storm
common_voice_da_32806560,Med den rige gårdmand!
common_voice_da_32806561,Ja kragen er død!
common_voice_da_32806563,Stjernerne kan ikke tages ned og poleres
common_voice_da_32806564,"Tror, tror hvert evige ord!"
common_voice_da_32806565,det er her i skoven!
common_voice_da_32806678,jeg må tænke på de døde piger!
common_voice_da_32806679,"foden ud ad, hold dig rank"
common_voice_da_32806681,Det er os så forundt
common_voice_da_32806682,"Han troede, han så bedre end de andre."
common_voice_da_32806683,"Jeg fryser ihjel, jeg bliver til bare is"
common_voice_da_32807351,"Nu var han allerede så nær derved, at han ikke kunne standse"
common_voice_da_32807352,"Her boede, men dog kun i sommertiden, et rigt, højadeligt herskab."
common_voice_da_32807353,"Johanne, træskomandens datter, var ikke borte."
common_voice_da_32807354,Men glad ved den blev Hans.
common_voice_da_32807355,Det er jo blevet efterår!
common_voice_da_33774575,"Men kom vel nok tilbage? Ja, når og hvor?"
common_voice_da_33774576,"Tøvejret tog til, snemanden tog af"
common_voice_da_33774577,»Hvad er dog det!
common_voice_da_33774578,hvor meget har du dér?
common_voice_da_33774579,"Det var en stor tanke, men stor tidsel kan nok have stor tanke."
common_voice_da_33774590,Det var en hel fornøjelse!
common_voice_da_33774591,"støvlerne var varme, hun beholdt dem på."
common_voice_da_33774592,"Jeg bliver siddende her, så længe den vind blæser."
common_voice_da_33774593,Og under skilderiet hang bag glas en buket visne blomster
common_voice_da_33774594,"Solen skinnede ind af vinduerne til ham, da han vågnede styrket og sund."
common_voice_da_33774605,Hvem vil købe huder
common_voice_da_33774606,så vidt driver intet menneske det.
common_voice_da_33774607,"Min hemmelighed er hans, min lykke er hans"
common_voice_da_33774608,det var ikke fru Mette Mogens'.
common_voice_da_33774609,men lidt efter kom igen hans venlige smil og da de ord.
common_voice_da_33774620,"det var det grove i embedet, sagde han."
common_voice_da_33774621,Sneen fløj i fygende hvirvel gennem gader og stræder
common_voice_da_33774622,"Og havfruen sukkede dybt, græde kunne hun ikke"
common_voice_da_33774623,"De skulle pilles lidt, da så de ikke anderledes ud, end vi andre."
common_voice_da_33774624,Du er jo bleg som hø
common_voice_da_33774635,"sagde han ved hver boble, der løsnede sig og fløj."
common_voice_da_33774636,Og så gik ællingen.
common_voice_da_33774637,Men nu vil vi være lystige
common_voice_da_33774638,"Folk kunne se, de havde travlt med at få kejserens nye klæder færdige"
common_voice_da_33774639,"Og så blev grenen stolt, og det var jo ganske menneskeligt"
common_voice_da_33774659,Og der kommer det
common_voice_da_33774661,"sagde skarnbassen, da den havde spurgt tre gange uden at få svar."
common_voice_da_33774662,"sagde stoppenålen, nu bliver jeg dog søsyg!"
common_voice_da_33774663,"den lægger runer under vor tunge, vi kender vort hjemland."
common_voice_da_33774664,Og træet stod stille og tankefuld den hele nat.
common_voice_da_33774675,– men så gik hun på bal og så begyndte hun at danse.
common_voice_da_33774676,Den hele dag er så lang og aftnen er endnu længere!
common_voice_da_33774677,Vil du se til at komme ud af stuen!
common_voice_da_33774678,Hørren stod i blomster.
common_voice_da_33774679,Din sandhed er løgn
common_voice_da_33774694,Så han har set hvordan fællesskabets energi kan gøre visionen til virkelighed.
common_voice_da_33774695,"men, moder, jeg skal ikke bedrøve dig i din grav!"
common_voice_da_33774696,"du kan ikke hitte på, og dog vil du være digter til påske!"
common_voice_da_33774697,"til sidst kunne ingen mere se, at det var bogstaver."
common_voice_da_33774698,Og hvorfor forlod du hende sagde snemanden
common_voice_da_33774734,- Når det bare ikke er løgn!
common_voice_da_33774735,de små hoveder kunne umuligt bære den snak.
common_voice_da_33774736,'Ja jeg har det nu på en anden måde!
common_voice_da_33774737,Men jeg kan ikke tåle det
common_voice_da_33774738,Mon jeg er blevet til for at gå denne strålende vej? jublede træet.
common_voice_da_33774764,Efter et øjeblik vil din film være færdig.
common_voice_da_33774765,"Nu først ved jeg rigtigt, hvad der står i mig"
common_voice_da_33774766,"Han havde bestået sit svendestykke, var en køn, men spinkel karl."
common_voice_da_33774767,Men derom er det man skal læse siden
common_voice_da_33774768,"sagde den gamle elverpige, som holdt hus."
common_voice_da_33774779,og så hoppede han ind i stuen.
common_voice_da_33774780,nu hørte de en stærk råben – de stod stille og lyttede.
common_voice_da_33774781,"Østenvinden og søndenvinden, mener du!"
common_voice_da_33774782,"Det er den yderste dag, den hellige store forvandlings dag"
common_voice_da_33774783,"Spurgte værtinden, og trak justitsråden i ærmet"
common_voice_da_33774834,"Den ligger på bordet, eller du kan scanne mærket her til højre."
common_voice_da_33774835,Nu hang de på hædersplads.
common_voice_da_33774836,Det gik raskere og raskere lige ind i den næste gade.
common_voice_da_33774837,der springer man frit om i de store skinnende dale!
common_voice_da_33774838,Aldrig før havde den fornemmet sin verden så stor.
common_voice_da_33774976,Jeg har i sinde at forlove mig
common_voice_da_33774977,Lad sneen ligge varmende hen over den unge sæd
common_voice_da_33774979,Har du pas spurgte rotten
common_voice_da_33774980,Han kender ikke hvad jeg kalder savn
common_voice_da_33774981,Knud er rent ude af det fordi jeg rejser!
common_voice_da_33774989,De er så linde i læderet
common_voice_da_33775000,alt sammen simpelt og naturligt!
common_voice_da_33775001,"Jeg gjorde mig lang op ad muren, det kilder så dejligt i ryggen"
common_voice_da_33775002,"Røgmanden dansede så ganske alene, og det var ikke så dårligt"
common_voice_da_33985679,"Nikke godmorgen til sommeren, det bliver en livsalig tid"
common_voice_da_33985680,"just fordi han ikke kunne få hende, derfor tog kærligheden til."
common_voice_da_33985681,Se så langt kom vi!
common_voice_da_33985682,Men det gør lige meget
common_voice_da_33985683,"Og det kom ind i haven, op på gården og ind i salen."
common_voice_da_33985689,Ja hævnes vil vi
common_voice_da_33985690,Det var noget ganske overordentligt
common_voice_da_33985691,"'Ja, just i dag er det guldbryllupsdagen!"
common_voice_da_33985692,Og det var tante Mille.
common_voice_da_33985693,"hu, hvor der var isnende koldt, men det varede dog ikke længe."
common_voice_da_34019590,Jeg traf en karavane
common_voice_da_34019591,Du har bestemt selv engang set det
common_voice_da_34019592,Det kan de ikke svare på
common_voice_da_34019593,"Han tror, at man kan bevæge sig fremad ved damp"
common_voice_da_34019594,Og Rasmus fulgte sin moders råd.
common_voice_da_34019600,Ja det er en anden sag
common_voice_da_34019601,"for han går på hosesokker, han lukker ganske sagte døren op og fut!"
common_voice_da_34019602,»Ja hvorledes laver man den!
common_voice_da_34019603,Den kommer ikke os ved!
common_voice_da_34019604,"det var, som om sengen blev et helt fartøj for fulde sejl."
common_voice_da_34019620,"Jeg er en moder, sagde hun."
common_voice_da_34019622,I europa er meget at se
common_voice_da_34019623,"Evigt, ak hvor langt"
common_voice_da_34019624,Så begyndte nattergalen at synge.
common_voice_da_34019625,"Vil menneskene dig ilde, husk af historien om josef"
common_voice_da_34019636,Og ællingen sad i krogen og var i dårligt humør.
common_voice_da_34019637,Aldrig har jeg været ude i sådant et vejr
common_voice_da_34019638,I dag er Wikipedia blot ét af mange eksempler
common_voice_da_34019639,"En panserskjorte var alt færdig, nu begyndte hun på den næste"
common_voice_da_34019641,Jeg vidste ikke at det var dine
common_voice_da_34019655,"Byens adelige jomfruer sang og førte bruden frem, ridderskabet sang og fulgte brudgommen."
common_voice_da_34019656,Det fortalte alt sammen i vor tid degnen.
common_voice_da_34019657,"sagde Maren, aldrig glemmer jeg, hvor mild I og jer mand var!"
common_voice_da_34019658,Jo vist har den gade bygget ham hans hus
common_voice_da_34019660,I Europa er meget at se!
common_voice_da_34019670,Hvor kan du tale således
common_voice_da_34019671,Hvad kan dog ikke et menneske falde på!
common_voice_da_34019672,"Det tænkte slet ikke på, hvor mange øjne, der søgte det"
common_voice_da_34019673,Der kom virkelig forandring i vejret
common_voice_da_34019674,"sagde poeten, så ville jeg selv være med at sprætte den op!"
common_voice_da_34019690,"Det var han også, sagde han."
common_voice_da_34019691,"Det har ingen maler formået, selv de allerstørste i de gamle tider."
common_voice_da_34019692,Vi er forhindret i at cykle
common_voice_da_34019693,Fra ordet tro gik håbets bro til alkærligheden i det uendelige
common_voice_da_34019694,"Det må være en dejlig bevidsthed at glæde så mange, som de gør"
common_voice_da_34019710,"Der var et stort vokslys, det vidste nok hvad det var."
common_voice_da_34019711,"Jeg jager dem over øerne, i det dybe hav"
common_voice_da_34019712,Kort sagt så bliver du klædt på til at kunne tage imod internettets tilbud
common_voice_da_34019713,Det allerbedste for mig – og i jorden!
common_voice_da_34019714,Vort bal kan måle sig med kongens!
common_voice_da_34019725,Nu får du ikke flere kys!
common_voice_da_34019726,deroppe kan man da ikke løbe på!
common_voice_da_34019727,Ja her holdt manuskriptet op.
common_voice_da_34019729,"Når man sover, er man undskyldt!"
common_voice_da_34019730,"I morgenstunden faldt sneen, den fygede hen over hans fødder, han sov"
common_voice_da_34019746,Hvad mon han vil med det
common_voice_da_34019747,"Den nye herregårdsmand var ikke højadelig, men dog en meget stadselig mand."
common_voice_da_34019748,Og så nikkede de så underligt med hovedet
common_voice_da_34019750,Det står alt sammen her i denne bog!
common_voice_da_34019751,"hør bare ikke efter, så gør det ikke noget!"
common_voice_da_34019779,Er De lykkelig? spurgte han.
common_voice_da_34019780,"Vi har brug for fortsat at kunne inddrage viden, erfaringer og virkelighed i undervisningen"
common_voice_da_34019781,Dette ord kendte jeg nemlig.
common_voice_da_34019782,Her er frøer og græshopper
common_voice_da_34019783,Her sidder jeg på kejserens livhest
common_voice_da_34020169,Nu tør man nok ikke mere sige sin mening
common_voice_da_34020170,Skal vi ikke flyve ned og hugge deres øjne ud? sagde ungerne.
common_voice_da_34020171,Den bedste fugl har vi dog!
common_voice_da_34020172,"I vort kød, i vor onde natur, bor intet godt!"
common_voice_da_34020173,det stak mig i hjertet!
common_voice_da_34487710,Han så ind i den.
common_voice_da_34487711,Soya kommer fra soyabønnen og er fermenteret.
common_voice_da_34487712,"og det var jo ganske rimeligt, han havde lyst til det."
common_voice_da_34487713,Får jeg et eventyr? spurgte drengen.
common_voice_da_34487714,Køn var hun ikke.
common_voice_da_34487715,"blomsterne skinnede slet ikke, men stod meget godt, som altid."
common_voice_da_34487716,Så mødte han en amme med et lille barn.
common_voice_da_34487717,Glæd dig ved mig!
common_voice_da_34487718,Børn og børnebørn kan være døde før den viser sig igen!
common_voice_da_34487719,"En dag hørte jeg, der blev sagt, at den fortjente en bedre potte."
common_voice_da_34487724,Med fire store unger.
common_voice_da_34487725,Jeg husker hans ansigt endnu.
